,_id,activityHotness,coins,description,hotness,originalImageUrl,primaryCategory,publishedAt,similarArticles,source,sourceDomain,title,url,words
11,5fb1643d7e1f88001bf1dd1e,4.658778666490212,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5b566c058cb221000f110fd7', 'name': 'Narrative', 'slug': 'narrative', 'tradingSymbol': 'NRVE'}, {'_id': '59d8e9a849f28d56105674fd', 'name': 'First Bitcoin', 'slug': 'first-bitcoin', 'tradingSymbol': 'BIT'}, {'_id': '59d8e9a749f28d5610567499', 'name': 'President Trump', 'slug': 'president-trump', 'tradingSymbol': 'pres'}]","The Republican Senator-elect has praised the currency again—calling it an “important player in stores of value.”
",74331.49623237019,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2020/11/Cynthia-Lummis-gID_1.png,General,2020-11-15T17:01:29.000Z,"[{'_id': '5fb149bf81b66c001a537476', 'title': 'U.S. Senator-Elect Wants to Make Bitcoin a Major Financial Player', 'publishedAt': '2020-11-15T13:55:47.000Z', 'sourceDomain': 'insidebitcoins.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb149bf81b66c001a537476?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb0e9ed67990f00172405fa', 'title': 'Bitcoin A Good Store of Value Says New US Senator', 'publishedAt': '2020-11-15T08:31:46.000Z', 'sourceDomain': 'trustnodes.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb0e9ed67990f00172405fa?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb0c6011c2e3f00183df716', 'title': 'Inward Senator expectations to ‘transport Bitcoin into the national conversation’', 'publishedAt': '2020-11-15T05:57:36.000Z', 'sourceDomain': 'btcwires.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb0c6011c2e3f00183df716?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb0bcca5000a400180de33a', 'title': 'US Senator Cynthia Lummis: Bitcoin is Going to be an Important Player for a Long Time To Come', 'publishedAt': '2020-11-15T05:25:47.000Z', 'sourceDomain': 'cryptopotato.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb0bcca5000a400180de33a?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb089396b15fd0019710c2e', 'title': 'Incoming Senator hopes to ‘bring Bitcoin into the national conversation’', 'publishedAt': '2020-11-15T01:07:00.000Z', 'sourceDomain': 'cointelegraph.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb089396b15fd0019710c2e?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '5badd2e80c38a70019e35b97', 'name': 'Decrypt Media', 'url': 'https://decryptmedia.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5badd2e80c38a70019e35b97.jpg'}",decrypt.co,Bitcoin-Loving Senator-Elect Praises Crypto as a “Store of Value”,https://cryptocontrol.io/r/api/article/5fb1643d7e1f88001bf1dd1e?ref=5fb2b02a5b57ac0017ac4e11,369
12,5fb247e6a73cd8001a256675,1.622314355131421,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '59d21e9b83a0523906a45daf', 'name': 'Bitcoin Cash', 'slug': 'bitcoin-cash', 'tradingSymbol': 'BCH'}]","Since the hard fork was announced, BCH users have been sending large amounts of BCH through cryptocurrency exchanges.
",74331.05536991068,https://www.financemagnates.com/wp-content/uploads/2018/05/Bitcoin-Cash-Hard-Fork.jpg,General,2020-11-16T08:35:54.000Z,"[{'_id': '5fb1a27ea906ef001740cd5c', 'title': 'Grayscale’s BCH trust loses $1.6M in value as hard fork begins ', 'publishedAt': '2020-11-15T20:02:12.000Z', 'sourceDomain': 'cointelegraph.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb1a27ea906ef001740cd5c?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '5b4b5a26c831fd000f6cff77', 'name': 'Finance Magnates', 'url': 'https://www.financemagnates.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b4b5a26c831fd000f6cff77.jpg'}",financemagnates.com,Grayscale’s Bitcoin Cash Trust AUM Shrinks by $1.6M After BCH Hard Fork,https://cryptocontrol.io/r/api/article/5fb247e6a73cd8001a256675?ref=5fb2b02a5b57ac0017ac4e11,338
13,5fb2b2939c29cf00173fca90,0.1,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5cd36d8270d74700100891ad', 'name': 'NEXT', 'slug': 'next', 'tradingSymbol': 'NET'}, {'_id': '59d21e9b83a0523906a45f2b', 'name': 'Altcoin', 'slug': 'altcoin-alt', 'tradingSymbol': 'alt'}, {'_id': '5e3844a816c3760019f74be2', 'name': 'Rally', 'slug': 'rally', 'tradingSymbol': 'RALLY'}, {'_id': '5a7b931102ac032bc99781f1', 'name': 'DATA', 'slug': 'data', 'tradingSymbol': 'DTA'}]","Bitcoin has faced some intense buying pressure throughout the past few hours, allowing its price to see some immense gains. This upside comes as Ethereum and the rest of the altcoin market all consolidate, with attention shifting back towards BTC. The cryptocurrency still has a way to go before it…",74330.92421296297,https://www.newsbtc.com/wp-content/uploads/2020/11/emily-morter-8xAA0f9yQnE-unsplash-scaled.jpg,General,2020-11-16T16:56:43.000Z,[],"{'_id': '59d71bd7ef8bf95cc2aaf579', 'name': 'NewsBTC', 'url': 'http://www.newsbtc.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/59d71bd7ef8bf95cc2aaf579.png'}",newsbtc.com,This On-Chain Metric Suggests Bitcoin is “Vulnerable” to Seeing Major Downside,https://cryptocontrol.io/r/api/article/5fb2b2939c29cf00173fca90?ref=5fb2b02a5b57ac0017ac4e11,432
14,5fb29587ae2a95001a057ce4,0.12776317365982798,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5e3844a816c3760019f74be2', 'name': 'Rally', 'slug': 'rally', 'tradingSymbol': 'RALLY'}, {'_id': '5b7ca78b0c38a700190ebdff', 'name': 'Own', 'slug': 'own', 'tradingSymbol': 'CHX'}]","Eoghan McCabe, the co-founder and chairman of United States-based software company Intercom has revealed in a tweet today that he has fully embraced bitcoin after “years of dabbling”. McCabe then urged others to follow his lead. However, the executive is not convinced that bitcoin is a good fit for…",74330.90509363663,https://zycrypto.com/wp-content/uploads/2020/11/Intercom-Co-founder-Says-Hes-Jumped-On-Bitcoin-Bandwagon-After-Years-Of-Staying-On-The-Sidelines.jpg,General,2020-11-16T14:28:57.000Z,"[{'_id': '5fb288827d7d9300177c0b5b', 'title': 'Intercom co-founder jumps onto the “Bitcoin wagon,” encourages others', 'publishedAt': '2020-11-16T14:00:42.000Z', 'sourceDomain': 'cryptoslate.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb288827d7d9300177c0b5b?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb252399ba24e001782906e', 'title': 'Stocks boom, dollar gloom: 5 Things to watch in Bitcoin this week', 'publishedAt': '2020-11-16T09:00:10.000Z', 'sourceDomain': 'cointelegraph.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb252399ba24e001782906e?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb11c34973304001988e80b', 'title': 'Crypto in 2021: Institutions Prefer Bitcoin, Retail Open to Altcoins', 'publishedAt': '2020-11-15T12:00:00.000Z', 'sourceDomain': 'cryptonews.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb11c34973304001988e80b?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5faf568fefe062001bd6f1aa', 'title': 'Hedge Fund Manager Brian Kelly Says Increasing Institutional Interest in Bitcoin Down to its Fixed Supply', 'publishedAt': '2020-11-14T04:00:00.000Z', 'sourceDomain': 'news.bitcoin.com', 'url': 'https://cryptocontrol.io/r/api/article/5faf568fefe062001bd6f1aa?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fad9a1adf1f290018b51f28', 'title': 'Bitcoin price surge to $16.2K accompanied by record volume', 'publishedAt': '2020-11-12T19:33:37.000Z', 'sourceDomain': 'cointelegraph.com', 'url': 'https://cryptocontrol.io/r/api/article/5fad9a1adf1f290018b51f28?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fab6cda6c45d900170606be', 'title': '3 reasons Bitcoin spot volume reaching new yearly peak is highly optimistic', 'publishedAt': '2020-11-11T04:00:59.000Z', 'sourceDomain': 'cryptoslate.com', 'url': 'https://cryptocontrol.io/r/api/article/5fab6cda6c45d900170606be?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '5adc20e7ec0af7be3539d369', 'name': 'ZyCrypto', 'url': 'https://zycrypto.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/5adc20e7ec0af7be3539d369.png'}",zycrypto.com,Intercom Co-founder Says He’s Jumped On Bitcoin Bandwagon After Years Of Staying On The Sidelines,https://cryptocontrol.io/r/api/article/5fb29587ae2a95001a057ce4?ref=5fb2b02a5b57ac0017ac4e11,422
15,5fb2b2f49c29cf00173fcac5,0.1,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '59d8e9a849f28d56105674fd', 'name': 'First Bitcoin', 'slug': 'first-bitcoin', 'tradingSymbol': 'BIT'}, {'_id': '5cd36d8270d74700100891ad', 'name': 'NEXT', 'slug': 'next', 'tradingSymbol': 'NET'}, {'_id': '5c05c3873c4bad0016c2504d', 'name': 'Online', 'slug': 'online', 'tradingSymbol': 'oio'}]","Major bitcoin mining pool Poolin has launched an initiative activate Taproot, which will ultimately require miner support.
",74330.89726851853,https://bitcoinmagazine.com/wp-content/uploads/2020/11/bitcoin-magazine-poolin-taproot-1-1200x630-cropped.png,Mining,2020-11-16T16:47:01.000Z,[],"{'_id': '59d8c361ef8bf95cc2bfb66f', 'name': 'Bitcoin Magazine', 'url': 'https://bitcoinmagazine.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/59d8c361ef8bf95cc2bfb66f.png'}",bitcoinmagazine.com,"Poolin Launches Initiative To Activate Taproot, Encouraging Other Mining Pools To Join",https://cryptocontrol.io/r/api/article/5fb2b2f49c29cf00173fcac5?ref=5fb2b02a5b57ac0017ac4e11,1126
16,5fb2af690c8909001790e16e,0.10769610411361284,"[{'_id': '5a7b931102ac032bc99781f1', 'name': 'DATA', 'slug': 'data', 'tradingSymbol': 'DTA'}, {'_id': '5bad6f050c38a7001993d74a', 'name': 'WELL', 'slug': 'well', 'tradingSymbol': 'well'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","Moderna Therapeutics announced successful results of trials for its COVID-19 vaccine. This sent the company shares to the skies while Bitcoin charted a fresh high for 2020.
",74330.86959425226,https://cryptopotato.com/wp-content/uploads/2020/11/moderna_cover.jpg,General,2020-11-16T16:34:17.000Z,[],"{'_id': '5ce406880175730010f47558', 'name': 'Crypto Potato', 'url': 'https://cryptopotato.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5ce406880175730010f47558.png'}",cryptopotato.com,Moderna COVID-19 Vaccine News Sends Bitcoin To a New 2020 High,https://cryptocontrol.io/r/api/article/5fb2af690c8909001790e16e?ref=5fb2b02a5b57ac0017ac4e11,428
17,5fb2b2a39c29cf00173fcaa0,0.1,"[{'_id': '5e3844a816c3760019f74b72', 'name': 'Defi', 'slug': 'defi', 'tradingSymbol': 'DEFI'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5e3844a816c3760019f74be2', 'name': 'Rally', 'slug': 'rally', 'tradingSymbol': 'RALLY'}]","Bitcoin is mounting a strong bounce from the weekend lows of $15,700. Just minutes ago, the leading cryptocurrency broke to $16,500 and passed it for the first time this year. At its local highs, BTC traded for $16,550. While BTC trades slightly below those highs, it is positioned to move higher as…",74330.82916666668,https://www.newsbtc.com/wp-content/uploads/2020/10/mathieu-olivares-teEw39zg1UI-unsplash-scaled.jpg,General,2020-11-16T16:22:30.000Z,[],"{'_id': '59d71bd7ef8bf95cc2aaf579', 'name': 'NewsBTC', 'url': 'http://www.newsbtc.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/59d71bd7ef8bf95cc2aaf579.png'}",newsbtc.com,"Bitcoin Just Broke to $16,500: 3 Reasons Why Analysts Expect More Upside",https://cryptocontrol.io/r/api/article/5fb2b2a39c29cf00173fcaa0?ref=5fb2b02a5b57ac0017ac4e11,348
18,5fb2a3a0bd9bd10018ee8b46,0.12311117209633866,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '59d21e9b83a0523906a45daf', 'name': 'Bitcoin Cash', 'slug': 'bitcoin-cash', 'tradingSymbol': 'BCH'}, {'_id': '59cb59f9b0836b0a63aebc7c', 'name': 'Ethereum', 'tradingSymbol': 'ETH', 'slug': 'ethereum'}, {'_id': '5a7b930d02ac032bc99781ba', 'name': 'Dai', 'slug': 'dai', 'tradingSymbol': 'dai'}, {'_id': '5e3844a816c3760019f74b4a', 'name': 'Akropolis ', 'slug': 'akropolis', 'tradingSymbol': 'AKRO'}, {'_id': '5e3844a816c3760019f74b72', 'name': 'Defi', 'slug': 'defi', 'tradingSymbol': 'DEFI'}, {'_id': '5a1aafdbda3d21115462ee14', 'name': 'Change', 'slug': 'change', 'tradingSymbol': 'CAG'}, {'_id': '5b6a328530a21d000f00ae48', 'name': 'Giant', 'slug': 'giant-coin', 'tradingSymbol': 'GIC'}]","This week two well known tech executives revealed they have been dabbling in bitcoin and other cryptocurrencies. In a recent interview, Skype cofounder Jaan Tallinn detailed that he held bitcoin and ethereum in his personal finances, while the Intercom cofounder Eoghan McCabe tweeted on Sunday that…",74330.80639820914,https://news.bitcoin.com/wp-content/uploads/2020/11/big-tech-execs-and-bitcoin-skype-cofounder-keeps-personal-wealth-in-crypto-intercom-chairman-firmly-jumps-on-the-bitcoin-wagon-.jpg,General,2020-11-16T16:05:59.000Z,[],"{'_id': '59d71c67ef8bf95cc2ab0147', 'name': 'Bitcoin.com', 'url': 'https://news.bitcoin.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/59d71c67ef8bf95cc2ab0147.png'}",news.bitcoin.com,"Big Tech Execs and Bitcoin: Skype Cofounder Keeps Personal Wealth in Crypto, Intercom Chairman ‘Firmly Jumps on the Bitcoin Wagon’",https://cryptocontrol.io/r/api/article/5fb2a3a0bd9bd10018ee8b46?ref=5fb2b02a5b57ac0017ac4e11,1184
19,5fb2b2c09c29cf00173fcab0,0.1,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '59d21e9b83a0523906a45daf', 'name': 'Bitcoin Cash', 'slug': 'bitcoin-cash', 'tradingSymbol': 'BCH'}, {'_id': '59cb59f9b0836b0a63aebc7c', 'name': 'Ethereum', 'tradingSymbol': 'ETH', 'slug': 'ethereum'}, {'_id': '5a7b930d02ac032bc99781ba', 'name': 'Dai', 'slug': 'dai', 'tradingSymbol': 'dai'}, {'_id': '5e3844a816c3760019f74b4a', 'name': 'Akropolis ', 'slug': 'akropolis', 'tradingSymbol': 'AKRO'}, {'_id': '5e3844a816c3760019f74b72', 'name': 'Defi', 'slug': 'defi', 'tradingSymbol': 'DEFI'}, {'_id': '5a1aafdbda3d21115462ee14', 'name': 'Change', 'slug': 'change', 'tradingSymbol': 'CAG'}, {'_id': '5b6a328530a21d000f00ae48', 'name': 'Giant', 'slug': 'giant-coin', 'tradingSymbol': 'GIC'}]","This week two well known tech executives revealed they have been dabbling in bitcoin and other cryptocurrencies. In a recent interview, Skype cofounder Jaan Tallinn detailed that he held bitcoin and ethereum in his personal finances, while the Intercom cofounder Eoghan McCabe tweeted on Sunday that…",74330.78328703705,https://news.bitcoin.com/wp-content/uploads/2020/11/big-tech-execs-and-bitcoin-skype-cofounder-keeps-personal-wealth-in-crypto-intercom-chairman-firmly-jumps-on-the-bitcoin-wagon-.jpg,General,2020-11-16T16:05:59.000Z,[],"{'_id': '59d71c67ef8bf95cc2ab0147', 'name': 'Bitcoin.com', 'url': 'https://news.bitcoin.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/59d71c67ef8bf95cc2ab0147.png'}",news.bitcoin.com,"Big Tech Execs and Bitcoin: Skype Cofounder Keeps Personal Wealth in Crypto, Intercom Chairman ‘Firmly Jumps on the Bitcoin Wagon’",https://cryptocontrol.io/r/api/article/5fb2b2c09c29cf00173fcab0?ref=5fb2b02a5b57ac0017ac4e11,1184
20,5fb2a7cabd9bd10018eeb5bf,0.11484200051182732,"[{'_id': '5e3844a816c3760019f74b72', 'name': 'Defi', 'slug': 'defi', 'tradingSymbol': 'DEFI'}, {'_id': '5e3844a816c3760019f74b4a', 'name': 'Akropolis ', 'slug': 'akropolis', 'tradingSymbol': 'AKRO'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","On November 14th, Value DeFi–a yield aggregating protocol–was exploited for $7.4 million. The attacker used the popular attack method of taking out a flash-loan to alter the prices of tokens in Value DeFi’s vaults before buying up the cheap tokens for themself. Subsequently, the attacker returned $2…",74330.77437903754,https://coingeek.com/wp-content/uploads/2020/11/Value-DeFi-exploited-for-7.4-million.jpg,Analysis,2020-11-16T15:57:26.000Z,[],"{'_id': '5b4b5666c831fd000f6a9178', 'name': 'CoinGeek', 'url': 'https://coingeek.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b4b5666c831fd000f6a9178.png'}",coingeek.com,$7.4 million stolen in Value DeFi exploit,https://cryptocontrol.io/r/api/article/5fb2a7cabd9bd10018eeb5bf?ref=5fb2b02a5b57ac0017ac4e11,425
21,5fb22ae03cdb670017fabf8a,1.654232429082536,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5b6a328530a21d000f00ae48', 'name': 'Giant', 'slug': 'giant-coin', 'tradingSymbol': 'GIC'}, {'_id': '5e3844a816c3760019f74be2', 'name': 'Rally', 'slug': 'rally', 'tradingSymbol': 'RALLY'}]","Bitcoin worth born below the conic on the 12-hour timeframe however traders are not career for a giant correction however.
",74330.77427872538,https://www.btcwires.com/wp-content/uploads/dmitry-demidko-OG3A-ilG8AY-unsplash-1050x700.jpg,Blockchain,2020-11-16T06:43:13.000Z,"[{'_id': '5fb1eaf1b6d3ae0017cf17d2', 'title': 'Traders say $15.5K level ‘crucial’ after Bitcoin price dips below parabola ', 'publishedAt': '2020-11-16T02:45:18.000Z', 'sourceDomain': 'cointelegraph.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb1eaf1b6d3ae0017cf17d2?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '5b8946c00c38a700198abd74', 'name': 'BTCWires', 'url': 'https://www.btcwires.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b8946c00c38a700198abd74.png'}",btcwires.com,Traders say $15.5K level ‘crucial’ when Bitcoin worth dips below conic,https://cryptocontrol.io/r/api/article/5fb22ae03cdb670017fabf8a?ref=5fb2b02a5b57ac0017ac4e11,314
22,5fb2ad060c8909001790d0c3,0.11906203596086498,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]",TLDR Breakdown Surging demand in China for Bitcoin China Construction Bank announces purchasing of bonds using Bitcoin Tight regulation of cryptocurrencies as China rolls out hotly anticipated digital yuan Speculative foundations for a new financial system China construction bank primes Bitcoin…,74330.77003425818,https://cryptopolitanimg.s3.amazonaws.com/wp-content/uploads/2020/11/16111618/Bitcoin-Yen.jpg,Mining,2020-11-16T15:54:21.000Z,[],"{'_id': '5bda96120c38a7001984d502', 'name': 'Cryptopolitan', 'url': 'https://www.cryptopolitan.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5bda96120c38a7001984d502.png'}",cryptopolitan.com,China Construction Bank unexpectedly primes Bitcoin for $3 Billion Bond,https://cryptocontrol.io/r/api/article/5fb2ad060c8909001790d0c3?ref=5fb2b02a5b57ac0017ac4e11,388
23,5fb2ab980c8909001790c75d,0.12390169004704998,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '59d21e9b83a0523906a45daf', 'name': 'Bitcoin Cash', 'slug': 'bitcoin-cash', 'tradingSymbol': 'BCH'}]",Bitcoin Cash has been split yet again as the community rejects a “coinbase tax” on miners.,74330.76441094931,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2020/11/bchn-hard-fork-gID_2.jpg,General,2020-11-16T15:50:35.000Z,[],"{'_id': '5badd2e80c38a70019e35b97', 'name': 'Decrypt Media', 'url': 'https://decryptmedia.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5badd2e80c38a70019e35b97.jpg'}",decrypt.co,Bitcoin Cash Hard Fork: Here's What Happened,https://cryptocontrol.io/r/api/article/5fb2ab980c8909001790c75d?ref=5fb2b02a5b57ac0017ac4e11,673
24,5fb2aef60c8909001790e15c,0.10676586484738149,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5e3844aa16c3760019f74f7b', 'name': 'TOP', 'slug': 'top', 'tradingSymbol': 'TOP'}]","Bitcoin (BTC) Price Prediction – November 16 The Bitcoin price has overtaken the $16,000 price tag after struggling to remain above it during the weekend. [...]
",74330.75445105004,https://insidebitcoins.com/wp-content/uploads/2020/11/BTCUSD_1D_14112020.png,Analysis,2020-11-16T15:53:10.000Z,[],"{'_id': '5ccabcb670d7470010854415', 'name': 'InsideBitcoins', 'url': 'https://insidebitcoins.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5ccabcb670d7470010854415.png'}",insidebitcoins.com,"Bitcoin Price Prediction: BTC/USD Approaches $16,500; Could it Rise to $17,000 Level?",https://cryptocontrol.io/r/api/article/5fb2aef60c8909001790e15c?ref=5fb2b02a5b57ac0017ac4e11,331
25,5fb2aacb0c8909001790b6d3,0.11655144384775734,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5e3844a816c3760019f74be2', 'name': 'Rally', 'slug': 'rally', 'tradingSymbol': 'RALLY'}, {'_id': '5afcc60ced3b0e000f40d55c', 'name': 'KEY', 'slug': 'key', 'tradingSymbol': 'key'}, {'_id': '5e3844aa16c3760019f74ee0', 'name': 'Digital Gold', 'slug': 'digital-gold', 'tradingSymbol': 'GOLD'}]","A senior Citibank executive has provided a bullish analysis for Bitcoin. Is the price prediction too optimistic?
",74330.74895885125,https://mk0thetokenist81xfs9.kinstacdn.com/wp-content/uploads/2020/11/Citibank-Bitcoin-Price.jpg,General,2020-11-16T15:47:40.000Z,[],"{'_id': '5bac8c510c38a70019df9d73', 'name': 'The Tokenist', 'url': 'https://thetokenist.io/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5bac8c510c38a70019df9d73.png'}",tokenist.com,"Citibank Executive: Economy Could Drive Bitcoin to $318,000 by December 2021",https://cryptocontrol.io/r/api/article/5fb2aacb0c8909001790b6d3?ref=5fb2b02a5b57ac0017ac4e11,744
26,5fb2aa9f0c8909001790b6c0,0.11133286853070033,"[{'_id': '5b6a328530a21d000f00ae48', 'name': 'Giant', 'slug': 'giant-coin', 'tradingSymbol': 'GIC'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","Belarusbank, the largest commercial bank in Belarus has launched the country’s first legal crypto trading platform. The move is the latest crypto adoption news to come out of a country currently experiencing anti-government protests against President Alexander Lukashenko. Belarusbank Floats…",74330.73730509075,https://s32659.pcdn.co/wp-content/uploads/2020/09/BIC_btc_crowd_fund_reach_belarus_protest.jpg.optimal.jpg,Exchanges,2020-11-16T15:45:21.000Z,[],"{'_id': '5b964b640c38a70019787e71', 'name': 'BeInCrypto', 'url': 'https://beincrypto.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b964b640c38a70019787e71.jpg'}",beincrypto.com,Belarus’ Largest Commercial Bank Launches Crypto Trading Desk,https://cryptocontrol.io/r/api/article/5fb2aa9f0c8909001790b6c0?ref=5fb2b02a5b57ac0017ac4e11,424
27,5fb29c100a7bb600178d0e81,0.11739533071234382,"[{'_id': '59d21e9b83a0523906a45e64', 'name': 'Quantum', 'slug': 'quantum', 'tradingSymbol': 'qau'}, {'_id': '5e3844a916c3760019f74c8b', 'name': 'CREDIT', 'slug': 'credit', 'tradingSymbol': 'CREDIT'}, {'_id': '5afcc60ced3b0e000f40d55c', 'name': 'KEY', 'slug': 'key', 'tradingSymbol': 'key'}, {'_id': '5a7b931102ac032bc99781f1', 'name': 'DATA', 'slug': 'data', 'tradingSymbol': 'DTA'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","Post Quantum is one of several finalists in a massive competition to find an encryption algorithm resistant to quantum computers.
",74330.70364533071,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2020/11/shutterstock_1212718402-gID_6.jpg,General,2020-11-16T15:31:03.000Z,[],"{'_id': '5badd2e80c38a70019e35b97', 'name': 'Decrypt Media', 'url': 'https://decryptmedia.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5badd2e80c38a70019e35b97.jpg'}",decrypt.co,Inside the Competition That Will Save Bitcoin From Quantum Computers,https://cryptocontrol.io/r/api/article/5fb29c100a7bb600178d0e81?ref=5fb2b02a5b57ac0017ac4e11,1113
28,5fb2a855bd9bd10018eeb5d0,0.11484200051182732,"[{'_id': '59cb59f9b0836b0a63aebc7c', 'name': 'Ethereum', 'tradingSymbol': 'ETH', 'slug': 'ethereum'}, {'_id': '59d21e9b83a0523906a45db6', 'name': 'Ethereum Classic', 'slug': 'ethereum-classic', 'tradingSymbol': 'ETC'}, {'_id': '5cd36d8270d74700100891ad', 'name': 'NEXT', 'slug': 'next', 'tradingSymbol': 'NET'}, {'_id': '59d21e9b83a0523906a45dc5', 'name': 'EOS', 'slug': 'eos', 'tradingSymbol': 'EOS'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","Ethereum was trading above $450 while Bitcoin quickly moved to $16,200, after a brief dip to $15,800. Further down the crypto-ladder, Ethereum Classic was supported by buyer interest and a strong zone of support under it as it attempted to move towards $5.2. While EOS faced an important level of…",74330.69836051902,https://engamb.sfo2.digitaloceanspaces.com/wp-content/uploads/2020/11/16131313/PA-3-featured-11-e1605512627101.jpg,Analysis,2020-11-16T15:30:04.000Z,[],"{'_id': '5b4b57d8c831fd000f6b7e16', 'name': 'AMB Crypto', 'url': 'https://ambcrypto.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b4b57d8c831fd000f6b7e16.png'}",eng.ambcrypto.com,"Ethereum Classic, EOS, VeChain Price Analysis: 16 November",https://cryptocontrol.io/r/api/article/5fb2a855bd9bd10018eeb5d0?ref=5fb2b02a5b57ac0017ac4e11,380
